country_code,country_name,row,outlet,url,health_status,http_status,checked_at
AU,Australia,undefined,Inside Retail,https://insideretail.com.au/feed,valid,200,2026-04-13T16:53:00.685Z
AU,Australia,undefined,RetailBiz,https://www.retailbiz.com.au/feed/,valid,200,2026-04-13T16:53:00.685Z
AU,Australia,undefined,Dynamic Business,https://dynamicbusiness.com/feed/,valid,200,2026-04-13T16:53:00.685Z
AU,Australia,undefined,Glam Adelaide,https://glamadelaide.com.au/feed/,valid,200,2026-04-13T16:53:00.685Z
AU,Australia,undefined,Women's Agenda,https://womensagenda.com.au/feed/,valid,200,2026-04-13T16:53:00.685Z
AU,Australia,undefined,SecurityBrief Australia,https://securitybrief.com.au/feed/,valid,200,2026-04-13T16:53:00.685Z
AU,Australia,undefined,ChannelLife Australia,https://channellife.com.au/rss,valid,200,2026-04-13T16:53:00.685Z
AU,Australia,undefined,Australian FinTech,https://australianfintech.com.au/feed/,valid,200,2026-04-13T16:53:00.685Z
AU,Australia,undefined,Hospitality Magazine,https://www.hospitalitymagazine.com.au/feed/,valid,200,2026-04-13T16:53:00.685Z
AU,Australia,undefined,Retail World Magazine,https://retailworldmagazine.com.au/feed/,valid,200,2026-04-13T16:53:00.685Z
AU,Australia,undefined,Elite Agent,https://eliteagent.com/feed/,valid,200,2026-04-13T16:53:00.685Z
AU,Australia,undefined,Canberra Weekly,https://canberraweekly.com.au/feed/,valid,200,2026-04-13T16:53:00.685Z
AU,Australia,undefined,City Hub,https://cityhub.com.au/feed/,valid,200,2026-04-13T16:53:00.685Z
AU,Australia,undefined,Eco Voice,https://www.ecovoice.com.au/feed/,valid,200,2026-04-13T16:53:00.685Z
AU,Australia,undefined,The Greek Herald - News Sitemap,https://greekherald.com.au/news-sitemap.xml,needs verification,N/A,
ES,Spain,1,Expansión (Financial),https://e00-expansion.uecdn.es/rss/empresas.xml,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,2,Cinco Días (Economy),https://cincodias.elpais.com/arc/outboundfeeds/rss/?outputType=xml,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,3,El País - Economy,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/economia/portada,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,4,El Mundo - Economy,https://e00-elmundo.uecdn.es/elmundo/rss/economia.xml,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,7,El Confidencial,https://rss.elconfidencial.com/espana/,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,undefined,Europa Press,https://www.europapress.es/sitemap_index/,needs verification,N/A,
ES,Spain,undefined,COPE,https://www.cope.es/api/es/news/rss.xml,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,undefined,La Razón,https://www.larazon.es/?outputType=xml,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,undefined,La Razón - Internacional,https://www.larazon.es/internacional/?outputType=xml,needs verification,N/A,
ES,Spain,undefined,La Razón - Economía,https://www.larazon.es/economia/?outputType=xml,needs verification,N/A,
ES,Spain,undefined,La Razón - Deportes,https://www.larazon.es/deportes/?outputType=xml,needs verification,N/A,
ES,Spain,undefined,La Razón - Tecnología,https://www.larazon.es/tecnologia/?outputType=xml,needs verification,N/A,
ES,Spain,undefined,La Razón - España,https://www.larazon.es/espana/?outputType=xml,needs verification,N/A,
ES,Spain,12,20 Minutos,https://www.20minutos.es/rss/,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,undefined,20 Minutos - Google News Sitemap,https://www.20minutos.es/sitemap-google-news.xml,needs verification,N/A,
ES,Spain,undefined,20 Minutos - Incremental Sitemap,https://www.20minutos.es/sitemap-noticias-incremental.xml,needs verification,N/A,
ES,Spain,14,El Diario,https://www.eldiario.es/rss/,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,16,eldiario,https://www.eldiario.es/rss/,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,25,El Pais,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/portada,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,26,EL PAÍS - Últimas,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/ultimas-noticias/portada,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,27,EL PAÍS - Internacional,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/internacional/portada,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,28,EL PAÍS - Opinión,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/opinion/portada,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,29,EL PAÍS - España,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/espana/portada,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,30,EL PAÍS - Sociedad,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/sociedad/portada,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,31,EL PAÍS - Ciencia,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/ciencia/portada,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,32,EL PAÍS - Tecnología,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/tecnologia/portada,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,33,EL PAÍS - Cultura,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/cultura/portada,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,34,EL PAÍS - Deportes,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/deportes/portada,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,35,EL PAÍS - Gente,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/gente/portada,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,36,EL PAÍS - Clima y medio ambiente,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/clima-y-medio-ambiente/portada,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,37,La Vanguardia - Portada,https://www.lavanguardia.com/rss/home.xml,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,38,La Vanguardia - Internacional,https://www.lavanguardia.com/rss/internacional.xml,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,39,La Vanguardia - Política,https://www.lavanguardia.com/rss/politica.xml,invalid (ERR),N/A,2026-04-13T16:53:00.685Z
ES,Spain,40,La Vanguardia - Opinión,https://www.lavanguardia.com/rss/opinion.xml,invalid (ERR),N/A,2026-04-13T16:53:00.685Z
ES,Spain,41,La Vanguardia - Sociedad,https://www.lavanguardia.com/rss/sociedad.xml,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,42,La Vanguardia - Deportes,https://www.lavanguardia.com/rss/deportes.xml,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,43,El Mundo - Portada,https://e00-elmundo.uecdn.es/rss/portada.xml,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,44,The Local Spain (EN),https://feeds.thelocal.com/rss/es,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,47,ABC.es - Economía (보수 3대장),https://www.abc.es/rss/feeds/abc_economia.xml,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,48,Vozpópuli (경제/정치 탐사),https://www.vozpopuli.com/rss,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,49,El Periódico de la Energía (에너지/전력망 특화),https://elperiodicodelaenergia.com/feed/,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,51,ABC.es,https://www.abc.es/rss/feeds/abc_ultima.xml,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,undefined,El Español - RSS,https://www.elespanol.com/rss/,valid,200,2026-04-13T16:53:00.685Z
ES,Spain,undefined,RTVE - News Sitemap,https://www.rtve.es/sitemaps/sitemaps-news.xml,needs verification,N/A,
ES,Spain,undefined,El País - News Sitemap,https://elpais.com/sitemaps/news.xml,needs verification,N/A,
ES,Spain,undefined,La Vanguardia - News Sitemap,https://www.lavanguardia.com/sitemap-news.xml,needs verification,N/A,
ES,Spain,undefined,El Español - Google News Sitemap,https://www.elespanol.com/sitemap_google_news.xml,needs verification,N/A,
ES,Spain,undefined,ABC.es - Sitemap,https://www.abc.es/sitemap.xml,needs verification,N/A,
ES,Spain,undefined,OKdiario - Google News Sitemap,https://okdiario.com/sitemaps/okd-sitemap-google-news.xml,needs verification,N/A,
ES,Spain,undefined,El Correo - Incremental Sitemap,https://www.elcorreo.com/sitemap.incremental.xml,needs verification,N/A,
ES,Spain,undefined,El Periódico - News Sitemap,https://www.elperiodico.com/es/sitemapNews.xml,needs verification,N/A,
ES,Spain,undefined,El Periódico - Month Sitemap,https://www.elperiodico.com/es/sitemapMonth.xml,needs verification,N/A,
ES,Spain,undefined,eldiario.es - Google News Sitemap,https://www.eldiario.es/sitemap_google_news_25b87.xml,needs verification,N/A,
ES,Spain,undefined,El Independiente,https://www.elindependiente.com/feed/,needs verification,N/A,
ES,Spain,undefined,Faro de Vigo,https://www.farodevigo.es/rss/,needs verification,N/A,
ES,Spain,undefined,Diario de Sevilla,https://www.diariodesevilla.es/rss/,needs verification,N/A,
ES,Spain,undefined,Mundo Deportivo,https://www.mundodeportivo.com/rss/home.xml,needs verification,N/A,
ES,Spain,undefined,Nació Digital,https://naciodigital.cat/rss/portada.xml,needs verification,N/A,
ES,Spain,undefined,El Confidencial Digital,https://www.elconfidencialdigital.com/rss/,needs verification,N/A,
MX,Mexico,6,Proceso (Investigative),https://www.proceso.com.mx/rss/feed.html,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,8,Expansion (Biz),https://expansion.mx/rss,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,17,Contralínea,https://www.contralinea.com.mx/feed,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,18,El Financiero,https://www.elfinanciero.com.mx/rss/mundo,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,23,Proceso World,https://www.proceso.com.mx/rss/feed.html?output=xml,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,30,El Financiero,https://www.elfinanciero.com.mx/rss,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,undefined,Azteca Noticias - Sitemap Latest,https://www.tvazteca.com/aztecanoticias/sitemap-latest.xml,needs verification,N/A,
MX,Mexico,undefined,Azteca Noticias - News Latest Sitemap,https://www.tvazteca.com/aztecanoticias/newslatest-sitemap-latest.xml,needs verification,N/A,
MX,Mexico,undefined,Reforma - News Sitemap,https://www.reforma.com/news_sitemap.xml,needs verification,N/A,
MX,Mexico,63,El Financiero (Economía),https://www.elfinanciero.com.mx/rss/economia,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,64,El Financiero (Mercados),https://www.elfinanciero.com.mx/rss/mercados,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,65,La Jornada - Economía,https://www.jornada.com.mx/rss/economia.xml,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,7,Aristegui (Main),https://editorial.aristeguinoticias.com/feed/,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,8,Aristegui (México),https://editorial.aristeguinoticias.com/category/mexico/feed/,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,9,Aristegui (Dinero y Economía),https://editorial.aristeguinoticias.com/category/dinero-y-economia/feed/,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,10,Aristegui (Mundo),https://editorial.aristeguinoticias.com/category/mundo/feed/,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,37,Forbes México,https://www.forbes.com.mx/feed/,invalid,403,2026-04-13T16:53:00.685Z
MX,Mexico,38,Energía a Debate (멕시코 에너지 전문),https://energiaadebate.com/feed/,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,undefined,La Jornada (Progressive Daily),https://www.jornada.com.mx/rss/edicion.xml,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,undefined,El Sol de México (Domestic Breaking),https://www.elsoldemexico.com.mx/rss.xml,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,undefined,Expansión Economía (Economy Specialist),https://expansion.mx/rss/economia,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,undefined,Expansión Empresas (Corporate News),https://expansion.mx/rss/empresas,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,undefined,Expansión Política - News Sitemap,https://politica.expansion.mx/news-sitemap.xml,needs verification,N/A,
MX,Mexico,undefined,Sopitas (Millennial Portal),https://www.sopitas.com/feed/,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,undefined,Xataka México - News Sitemap,https://www.xataka.com.mx/sitemap_news.xml,needs verification,N/A,
MX,Mexico,undefined,El Financiero - Google News Feed,https://www.elfinanciero.com.mx/arc/outboundfeeds/google-news-feed/?outputType=xml,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,undefined,Milenio - Google News Sitemap,https://www.milenio.com/sitemap/sitemap-google-news-index.xml,needs verification,N/A,
MX,Mexico,undefined,Excelsior - News Sitemap,https://www.excelsior.com.mx/sitemap-google-news.xml,needs verification,N/A,
MX,Mexico,undefined,Animal Politico - News Sitemap,https://sitemaps.animalpolitico.com/sitemap/news-sitemap.xml,needs verification,N/A,
MX,Mexico,undefined,El Universal - News Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/news/?outputType=xml,needs verification,N/A,
MX,Mexico,undefined,El Universal - General Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/general/?outputType=xml,needs verification,N/A,
MX,Mexico,undefined,El Universal - Nacion Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/nacion/?outputType=xml,needs verification,N/A,
MX,Mexico,undefined,El Universal - Mundo Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/mundo/?outputType=xml,needs verification,N/A,
MX,Mexico,undefined,El Universal - Estados Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/estados/?outputType=xml,needs verification,N/A,
MX,Mexico,undefined,El Universal - Cartera Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/cartera/?outputType=xml,needs verification,N/A,
MX,Mexico,undefined,El Universal - Deportes Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/deportes/?outputType=xml,needs verification,N/A,
MX,Mexico,undefined,El Universal - Espectaculos Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/espectaculos/?outputType=xml,needs verification,N/A,
MX,Mexico,undefined,El Universal - Tendencias Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/tendencias/?outputType=xml,needs verification,N/A,
MX,Mexico,undefined,Milenio - Articles Sitemap Index,https://www.milenio.com/sitemap/sitemap-articles-index.xml,needs verification,N/A,
MX,Mexico,undefined,Excelsior - Sitemap Index,https://www.excelsior.com.mx/sitemap-index.xml,needs verification,N/A,
MX,Mexico,undefined,Proceso - News Index,https://www.proceso.com.mx/sitemaps/indexnews.asp,needs verification,N/A,
MX,Mexico,undefined,SDP Noticias - Sitemap Index,https://www.sdpnoticias.com/arc/outboundfeeds/sitemap-index?outputType=xml,needs verification,N/A,
MX,Mexico,undefined,El Sol de Mexico - Update Sitemap,https://www.elsoldemexico.com.mx/sitemap/update.xml,needs verification,N/A,
MX,Mexico,undefined,El Universal - De Ultima Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/news/deultima/,needs verification,N/A,
MX,Mexico,undefined,El Universal - Ciencia Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/news/ciencia/,needs verification,N/A,
MX,Mexico,undefined,El Universal - Elecciones Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/news/elecciones/,needs verification,N/A,
MX,Mexico,undefined,El Universal - Edomex Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/news/edomex/,needs verification,N/A,
MX,Mexico,undefined,La Jornada - Politica,https://www.jornada.com.mx/rss/politica.xml,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,undefined,La Jornada - Estados,https://www.jornada.com.mx/rss/estados.xml,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,undefined,La Jornada - Mundo,https://www.jornada.com.mx/rss/mundo.xml,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,undefined,La Jornada - Capital,https://www.jornada.com.mx/rss/capital.xml,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,undefined,La Jornada - Deportes,https://www.jornada.com.mx/rss/deportes.xml,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,undefined,La Jornada - Opinión,https://www.jornada.com.mx/rss/opinion.xml,valid,200,2026-04-13T16:53:00.685Z
MX,Mexico,undefined,El Universal - Cultura Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/cultura/?outputType=xml,needs verification,N/A,
MX,Mexico,undefined,El Universal - Techbit Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/techbit/?outputType=xml,needs verification,N/A,
MX,Mexico,undefined,El Universal - Opinion Sitemap,https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/opinion/?outputType=xml,needs verification,N/A,
MX,Mexico,66,N+MÁS - News Sitemap,https://www.nmas.com.mx/nmas-video/s3fs-public/sitemap-news-v1.xml,needs verification,N/A,
MX,Mexico,67,UnoTV - News Sitemap,https://www.unotv.com/news-sitemap.xml,needs verification,N/A,
MX,Mexico,68,El Heraldo de Mexico - News Sitemap Index,https://heraldodemexico.com.mx/sitemaps/indexnews.asp,needs verification,N/A,
MX,Mexico,undefined,Diario de Yucatan,https://www.yucatan.com.mx/feed,needs verification,N/A,
MX,Mexico,undefined,Vanguardia MX,https://vanguardia.com.mx/rss.xml,needs verification,N/A,
MX,Mexico,undefined,Quadratin Mexico,https://www.quadratin.com.mx/feed/,needs verification,N/A,
MX,Mexico,undefined,El CEO Mexico,https://elceo.com/feed/,needs verification,N/A,
MX,Mexico,undefined,El Sol de Puebla,https://www.elsoldepuebla.com.mx/rss,needs verification,N/A,
MX,Mexico,undefined,El Sol de Toluca,https://www.elsoldetoluca.com.mx/rss,needs verification,N/A,
MX,Mexico,undefined,El Sol de Morelia,https://www.elsoldemorelia.com.mx/rss,needs verification,N/A,
MX,Mexico,undefined,El Sol de Tijuana,https://www.elsoldetijuana.com.mx/rss,needs verification,N/A,
MX,Mexico,undefined,El Occidental,https://www.eloccidental.com.mx/rss,needs verification,N/A,
MX,Mexico,undefined,El Sudcaliforniano,https://www.elsudcaliforniano.com.mx/rss,needs verification,N/A,
MX,Mexico,undefined,El Sol de Hermosillo,https://www.elsoldehermosillo.com.mx/rss,needs verification,N/A,
MX,Mexico,undefined,El Sol de Leon,https://www.elsoldeleon.com.mx/rss,needs verification,N/A,
MX,Mexico,undefined,El Sol de San Luis,https://www.elsoldesanluis.com.mx/rss,needs verification,N/A,
ID,Indonesia,9,Republika,https://www.republika.co.id/rss,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,14,Sindo News,https://www.sindonews.com/rss/home/,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,15,Kapanlagi,https://www.kapanlagi.com/sitemap/selebriti/sitemap_news.xml,needs verification,N/A,
ID,Indonesia,21,Sindonews,https://www.sindonews.com/rss/,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,25,ANTARA - Terkini,https://www.antaranews.com/rss/terkini.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,26,ANTARA - Top News,https://www.antaranews.com/rss/top-news.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,27,ANTARA - Politik,https://www.antaranews.com/rss/politik.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,28,ANTARA - Hukum,https://www.antaranews.com/rss/hukum.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,29,ANTARA - Ekonomi,https://www.antaranews.com/rss/ekonomi.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,30,ANTARA - Ekonomi (Finansial),https://www.antaranews.com/rss/ekonomi-finansial.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,31,ANTARA - Ekonomi (Bisnis),https://www.antaranews.com/rss/ekonomi-bisnis.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,32,ANTARA - Ekonomi (Bursa),https://www.antaranews.com/rss/ekonomi-bursa.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,33,ANTARA - Metro,https://www.antaranews.com/rss/metro.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,34,ANTARA - Metro (Kriminalitas),https://www.antaranews.com/rss/metro-kriminalitas.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,35,ANTARA - Metro (Lintas Kota),https://www.antaranews.com/rss/metro-lintas-kota.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,36,ANTARA - Metro (Lenggang Jakarta),https://www.antaranews.com/rss/metro-lenggang-jakarta.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,37,ANTARA - Sepakbola,https://www.antaranews.com/rss/sepakbola.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,38,ANTARA - Sepakbola (Liga Indonesia),https://www.antaranews.com/rss/sepakbola-liga-indonesia.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,39,ANTARA - Sepakbola (Internasional),https://www.antaranews.com/rss/sepakbola-internasional.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,40,ANTARA - Sepakbola (Liga Inggris),https://www.antaranews.com/rss/sepakbola-liga-inggris-premier.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,41,ANTARA - Sepakbola (Liga Spanyol),https://www.antaranews.com/rss/sepakbola-liga-spanyol.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,42,ANTARA - Sepakbola (Liga Italia),https://www.antaranews.com/rss/sepakbola-liga-italia-seri-a.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,43,ANTARA - Liga Champions,https://www.antaranews.com/rss/sepakbola-liga-champions.xml,invalid (ERR),N/A,2026-04-13T16:53:00.685Z
ID,Indonesia,44,ANTARA - Olahraga,https://www.antaranews.com/rss/olahraga.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,45,ANTARA - Olahraga (Bulutangkis),https://www.antaranews.com/rss/olahraga-bulutangkis.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,46,ANTARA - Olahraga (Bola Basket),https://www.antaranews.com/rss/olahraga-bola-basket.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,47,ANTARA - Olahraga (Tenis),https://www.antaranews.com/rss/olahraga-tenis.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,48,ANTARA - Olahraga (Balap),https://www.antaranews.com/rss/olahraga-balap.xml,invalid (ERR),N/A,2026-04-13T16:53:00.685Z
ID,Indonesia,49,ANTARA - Humaniora,https://www.antaranews.com/rss/humaniora.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,50,ANTARA - Lifestyle,https://www.antaranews.com/rss/lifestyle.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,51,ANTARA - Hiburan,https://www.antaranews.com/rss/hiburan.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,52,ANTARA - Dunia,https://www.antaranews.com/rss/dunia.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,53,ANTARA - Dunia (ASEAN),https://www.antaranews.com/rss/dunia-asean.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,undefined,ANTARA - Dunia (Internasional),https://www.antaranews.com/rss/dunia-internasional.xml,needs verification,N/A,
ID,Indonesia,54,ANTARA - Tekno,https://www.antaranews.com/rss/tekno.xml,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,undefined,ANTARA - Video,https://www.antaranews.com/rss/video.xml,needs verification,N/A,
ID,Indonesia,55,RM.ID - Semua berita,https://rm.id/rss-rakyat-merdeka,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,57,RM.ID - Internasional,https://rm.id/rss-rakyat-merdeka/internasional,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,58,RM.ID - Ekonomi Bisnis,https://rm.id/rss-rakyat-merdeka/ekonomi-bisnis,invalid,403,2026-04-13T16:53:00.685Z
ID,Indonesia,83,Tempo.co - Sitemap Index,https://www.tempo.co/sitemap.xml,needs verification,N/A,
ID,Indonesia,84,Liputan6 Politik,https://feed.liputan6.com/rss/news,valid,N/A,
ID,Indonesia,85,Liputan6 Bisnis,https://feed.liputan6.com/rss/bisnis,valid,N/A,
ID,Indonesia,86,Liputan6 Global,https://feed.liputan6.com/rss/global,valid,N/A,
ID,Indonesia,87,Liputan6 Regional,https://feed.liputan6.com/rss/regional,valid,N/A,
ID,Indonesia,undefined,Suara (Independent News),https://www.suara.com/rss,invalid,404,2026-04-13T16:53:00.685Z
ID,Indonesia,undefined,Republika Ekonomi (Business Economy),https://republika.co.id/rss/ekonomi,valid,200,2026-04-13T16:53:00.685Z
ID,Indonesia,61,Kompas - Sitemap Index,https://www.kompas.com/sitemap.xml,needs verification,N/A,
ID,Indonesia,62,Detik - Sitemap Index,https://www.detik.com/sitemap.xml,needs verification,N/A,
ID,Indonesia,64,Viva - Sitemap Index,https://www.viva.co.id/sitemap.xml,needs verification,N/A,
ID,Indonesia,65,Merdeka - Sitemap Index,https://www.merdeka.com/sitemap.xml,needs verification,N/A,
ID,Indonesia,66,CNBC Indonesia - Sitemap Index,https://www.cnbcindonesia.com/sitemap.xml,needs verification,N/A,
ID,Indonesia,67,Bisnis.com - News Sitemap,https://www.bisnis.com/sitemap-news.xml,needs verification,N/A,
ID,Indonesia,68,Kontan - Sitemap Index,https://www.kontan.co.id/sitemap.xml,needs verification,N/A,
ID,Indonesia,69,Sindo News - Sitemap Index,https://www.sindonews.com/sitemap.xml,needs verification,N/A,
ID,Indonesia,70,CNN Indonesia - Nasional Sitemap,https://www.cnnindonesia.com/nasional/sitemap_news.xml,needs verification,N/A,
ID,Indonesia,71,CNN Indonesia - Internasional Sitemap,https://www.cnnindonesia.com/internasional/sitemap_news.xml,needs verification,N/A,
ID,Indonesia,72,CNN Indonesia - Ekonomi Sitemap,https://www.cnnindonesia.com/ekonomi/sitemap_news.xml,needs verification,N/A,
ID,Indonesia,73,CNN Indonesia - Olahraga Sitemap,https://www.cnnindonesia.com/olahraga/sitemap_news.xml,needs verification,N/A,
ID,Indonesia,74,CNN Indonesia - Teknologi Sitemap,https://www.cnnindonesia.com/teknologi/sitemap_news.xml,needs verification,N/A,
ID,Indonesia,75,CNN Indonesia - Otomotif Sitemap,https://www.cnnindonesia.com/otomotif/sitemap_news.xml,needs verification,N/A,
ID,Indonesia,76,CNN Indonesia - Edukasi Sitemap,https://www.cnnindonesia.com/edukasi/sitemap_news.xml,needs verification,N/A,
ID,Indonesia,77,CNN Indonesia - Hiburan Sitemap,https://www.cnnindonesia.com/hiburan/sitemap_news.xml,needs verification,N/A,
ID,Indonesia,78,CNN Indonesia - Gaya Hidup Sitemap,https://www.cnnindonesia.com/gaya-hidup/sitemap_news.xml,needs verification,N/A,
ID,Indonesia,79,MetroTV News - News Sitemap,https://www.metrotvnews.com/sitemap/sitemap-news.xml,needs verification,N/A,
ID,Indonesia,80,MetroTV News - Nasional Sitemap,https://www.metrotvnews.com/sitemap/sitemap-nasional.xml,needs verification,N/A,
ID,Indonesia,81,MetroTV News - Internasional Sitemap,https://www.metrotvnews.com/sitemap/sitemap-internasional.xml,needs verification,N/A,
ID,Indonesia,82,MetroTV News - Ekonomi Sitemap,https://www.metrotvnews.com/sitemap/sitemap-ekonomi.xml,needs verification,N/A,
ID,Indonesia,88,Okezone - Nasional Sitemap,https://news.okezone.com/nasional/sitemap.xml,needs verification,N/A,
